year,country_iso3,tech,role,stage,exports,imports,balance,country_name
1999,BRA,Geothermal,Product Component,Midstream,117752.74699999997,404217.2926666667,-286464.5456666667,Brazil
1999,BRA,Geothermal,Product Component,Downstream,32347.235999999994,143047.73700000002,-110700.50100000003,Brazil
1999,BRA,Geothermal,Final Product,Final Product,41679.352,385912.40800000005,-344233.05600000004,Brazil
1999,BRA,Geothermal,Process Equipment,Midstream,25118.232999999997,122095.04766666665,-96976.81466666666,Brazil
1999,BRA,Geothermal,Process Equipment,Downstream,56578.082,235110.98566666665,-178532.90366666665,Brazil
1999,BRA,Heat Pumps,Product Component,Downstream,444411.5795000001,231555.0679999999,212856.5115000002,Brazil
1999,BRA,Heat Pumps,Raw Material,Upstream,116403.964,232834.19400000002,-116430.23000000001,Brazil
1999,BRA,Heat Pumps,Processed Material,Midstream,406116.80400000006,15812.189,390304.61500000005,Brazil
1999,BRA,Heat Pumps,Product Component,Midstream,17279.799499999997,208584.26999999996,-191304.47049999997,Brazil
1999,BRA,Heat Pumps,Process Equipment,Midstream,353.024,5574.538,-5221.513999999999,Brazil
1999,BRA,Heat Pumps,Final Product,Final Product,6871.726000000001,39714.22699999999,-32842.50099999999,Brazil
1999,BRA,Heat Pumps,Process Equipment,Downstream,4921.049,45338.41500000003,-40417.36600000003,Brazil
1999,BRA,Magnets,Process Equipment,Downstream,27194.934000000005,575123.9029999999,-547928.9689999999,Brazil
1999,BRA,Magnets,Raw Material,Upstream,117262.68400000001,231866.00700000004,-114603.32300000003,Brazil
1999,BRA,Magnets,Processed Material,Midstream,488327.57500000007,5111.8139999999985,483215.76100000006,Brazil
1999,BRA,Magnets,Product Component,Downstream,1248.915,3144.6825,-1895.7675,Brazil
1999,BRA,Magnets,Final Product,Final Product,1507.157,6239.604,-4732.447,Brazil
1999,BRA,Nuclear,Raw Material,Upstream,3240295.1990000005,255064.833,2985230.3660000004,Brazil
1999,BRA,Nuclear,Product Component,Downstream,5869.572999999999,90927.01450000003,-85057.44150000003,Brazil
1999,BRA,Nuclear,Processed Material,Midstream,8393.752,11561.78,-3168.0280000000002,Brazil
1999,BRA,Nuclear,Process Equipment,Midstream,25658.079999999998,78250.17899999999,-52592.09899999999,Brazil
1999,BRA,Nuclear,Process Equipment,Downstream,1347.515,34494.618,-33147.103,Brazil
1999,BRA,Nuclear,Processed Material,Upstream,0,8673.527,-8673.527,Brazil
1999,BRA,Nuclear,Final Product,Final Product,0,218.1805,-218.1805,Brazil
1999,BRA,Solar,Process Equipment,Downstream,20026.355999999992,513899.8230000002,-493873.46700000024,Brazil
1999,BRA,Solar,Processed Material,Midstream,403316.3690000001,173587.79750000002,229728.5715000001,Brazil
1999,BRA,Solar,Raw Material,Upstream,119134.63100000002,233203.33299999996,-114068.70199999993,Brazil
1999,BRA,Solar,Product Component,Downstream,232294.39299999995,70752.6245,161541.76849999995,Brazil
1999,BRA,Solar,Process Equipment,Midstream,18937.211,58645.48599999999,-39708.274999999994,Brazil
1999,BRA,Solar,Product Component,Midstream,114.268,1446.011,-1331.743,Brazil
1999,BRA,Transmission,Process Equipment,Downstream,39726.942,679747.7439999996,-640020.8019999996,Brazil
1999,BRA,Transmission,Raw Material,Upstream,3287767.1710000006,232048.77100000004,3055718.4000000004,Brazil
1999,BRA,Transmission,Processed Material,Midstream,253327.43699999998,37692.143,215635.294,Brazil
1999,BRA,Transmission,Process Equipment,Midstream,19701.707,58842.981999999996,-39141.274999999994,Brazil
1999,BRA,Transmission,Final Product,Final Product,11827.678,107977.3,-96149.622,Brazil
1999,BRA,Transmission,Product Component,Downstream,9365.559,39516.193,-30150.634,Brazil
1999,BRA,Wind,Processed Material,Midstream,1486985.4145,385061.90449999995,1101923.51,Brazil
1999,BRA,Wind,Product Component,Midstream,414683.0345,1157870.7465,-743187.7119999998,Brazil
1999,BRA,Wind,Raw Material,Upstream,161459.49300000002,314664.345,-153204.85199999996,Brazil
1999,BRA,Wind,Product Component,Downstream,244031.26900000006,460787.371,-216756.10199999993,Brazil
1999,BRA,Wind,Process Equipment,Downstream,22421.699999999997,135734.41949999996,-113312.71949999996,Brazil
1999,BRA,Wind,Process Equipment,Midstream,3544.2439999999997,124598.0715,-121053.8275,Brazil
1999,BRA,Wind,Final Product,Final Product,774.587,126.356,648.231,Brazil
2000,BRA,Batteries,Process Equipment,Downstream,66440.5258333334,931241.5528333334,-864801.027,Brazil
2000,BRA,Batteries,Raw Material,Upstream,3924106.6209999984,280587.503,3643519.1179999984,Brazil
2000,BRA,Batteries,Processed Material,Midstream,468188.852,389713.97899999993,78474.87300000008,Brazil
2000,BRA,Batteries,Product Component,Midstream,99577.70966666663,196801.46333333338,-97223.75366666674,Brazil
2000,BRA,Batteries,Process Equipment,Midstream,8815.235166666665,78370.26816666666,-69555.033,Brazil
2000,BRA,Batteries,Product Component,Downstream,1069.1663333333333,6792.558666666666,-5723.392333333332,Brazil
2000,BRA,Batteries,Final Product,Final Product,1708.5255,42086.490999999995,-40377.96549999999,Brazil
2000,BRA,Biofuel,Raw Material,Upstream,279275.731,53763.01400000002,225512.717,Brazil
2000,BRA,Biofuel,Process Equipment,Downstream,479318.943,281678.279,197640.66400000005,Brazil
2000,BRA,Biofuel,Processed Material,Midstream,324731.3879999999,285560.9610000002,39170.426999999734,Brazil
2000,BRA,Biofuel,Process Equipment,Midstream,8016.4569999999985,40320.19700000001,-32303.74000000001,Brazil
2000,BRA,Biofuel,Final Product,Final Product,9030.502,1475.234,7555.268,Brazil
2000,BRA,Electrolyzers,Product Component,Downstream,104842.37099999993,330637.21699999995,-225794.84600000002,Brazil
2000,BRA,Electrolyzers,Processed Material,Midstream,63452.03999999998,240126.52099999995,-176674.48099999997,Brazil
2000,BRA,Electrolyzers,Product Component,Midstream,17258.624,33332.531,-16073.907000000003,Brazil
2000,BRA,Electrolyzers,Process Equipment,Downstream,14629.9965,336163.48949999997,-321533.49299999996,Brazil
2000,BRA,Electrolyzers,Process Equipment,Midstream,508.58149999999995,14924.5175,-14415.936,Brazil
2000,BRA,Electrolyzers,Final Product,Final Product,176.705,1835.0614999999998,-1658.3564999999999,Brazil
2000,BRA,Electrolyzers,Raw Material,Upstream,126,18322.29,-18196.29,Brazil
2000,BRA,Geothermal,Product Component,Midstream,135970.82599999997,450012.15150000004,-314041.32550000004,Brazil
2000,BRA,Geothermal,Raw Material,Upstream,3892052.468999999,347786.821,3544265.647999999,Brazil
2000,BRA,Geothermal,Processed Material,Midstream,340512.37499999994,70196.92349999999,270315.45149999997,Brazil
2000,BRA,Geothermal,Product Component,Downstream,41275.924999999974,173377.91900000005,-132101.99400000006,Brazil
2000,BRA,Geothermal,Final Product,Final Product,34568.558000000005,128459.334,-93890.776,Brazil
2000,BRA,Geothermal,Process Equipment,Midstream,17042.52,93052.2915,-76009.7715,Brazil
2000,BRA,Geothermal,Process Equipment,Downstream,68318.47400000002,157996.79050000003,-89678.31650000002,Brazil
2000,BRA,Heat Pumps,Product Component,Downstream,492031.828,234813.66700000002,257218.16099999996,Brazil
2000,BRA,Heat Pumps,Raw Material,Upstream,129939.849,269092.79099999997,-139152.94199999998,Brazil
2000,BRA,Heat Pumps,Processed Material,Midstream,532099.985,10749.139,521350.84599999996,Brazil
2000,BRA,Heat Pumps,Product Component,Midstream,31194.555,303452.48299999995,-272257.92799999996,Brazil
2000,BRA,Heat Pumps,Process Equipment,Midstream,399.80100000000004,5129.276,-4729.4749999999995,Brazil
2000,BRA,Heat Pumps,Final Product,Final Product,11742.312999999996,36757.064999999995,-25014.752,Brazil
2000,BRA,Heat Pumps,Process Equipment,Downstream,2385.952,42107.154,-39721.202000000005,Brazil
2000,BRA,Magnets,Process Equipment,Downstream,34685.59399999998,528075.7279999999,-493390.1339999999,Brazil
2000,BRA,Magnets,Raw Material,Upstream,132495.199,269407.69700000004,-136912.49800000005,Brazil
2000,BRA,Magnets,Processed Material,Midstream,579919.3800000001,8485.617,571433.7630000002,Brazil
2000,BRA,Magnets,Product Component,Downstream,1823.833,3116.897,-1293.0639999999999,Brazil
2000,BRA,Magnets,Final Product,Final Product,1823.833,5850.375999999999,-4026.542999999999,Brazil
2000,BRA,Nuclear,Raw Material,Upstream,3785953.7179999994,297536.26700000005,3488417.4509999994,Brazil
2000,BRA,Nuclear,Product Component,Downstream,8960.121,27504.698,-18544.577,Brazil
2000,BRA,Nuclear,Processed Material,Midstream,40049.471999999994,20188.105000000003,19861.36699999999,Brazil
2000,BRA,Nuclear,Process Equipment,Midstream,12910.605,56234.078,-43323.473,Brazil
2000,BRA,Nuclear,Process Equipment,Downstream,609.382,10208.033,-9598.651,Brazil
2000,BRA,Nuclear,Processed Material,Upstream,0,9575.48,-9575.48,Brazil
2000,BRA,Nuclear,Final Product,Final Product,0,139.822,-139.822,Brazil
2000,BRA,Solar,Process Equipment,Downstream,29432.864,476487.31300000026,-447054.44900000026,Brazil
2000,BRA,Solar,Processed Material,Midstream,493370.10049999977,229039.29900000006,264330.8014999997,Brazil
2000,BRA,Solar,Raw Material,Upstream,131182.08299999996,268944.36199999996,-137762.279,Brazil
2000,BRA,Solar,Product Component,Downstream,312243.0905,89278.49299999999,222964.5975,Brazil
2000,BRA,Solar,Process Equipment,Midstream,9836.822,43423.28999999999,-33586.46799999999,Brazil
2000,BRA,Solar,Product Component,Midstream,136.061,1349.682,-1213.621,Brazil
2000,BRA,Transmission,Process Equipment,Downstream,41083.007000000005,600025.025,-558942.018,Brazil
2000,BRA,Transmission,Raw Material,Upstream,3829429.7899999986,268775.97900000005,3560653.810999999,Brazil
2000,BRA,Transmission,Processed Material,Midstream,314669.2490000001,29783.818999999996,284885.4300000001,Brazil
2000,BRA,Transmission,Process Equipment,Midstream,27091.016,40717.70199999999,-13626.68599999999,Brazil
2000,BRA,Transmission,Final Product,Final Product,15907.324000000002,106860.21800000007,-90952.89400000006,Brazil
2000,BRA,Transmission,Product Component,Downstream,11133.834,39165.765,-28031.930999999997,Brazil
2000,BRA,Wind,Processed Material,Midstream,1723000.4424999994,515797.35600000015,1207203.0864999993,Brazil
2000,BRA,Wind,Product Component,Midstream,486844.6495,1266363.2299999995,-779518.5804999995,Brazil
2000,BRA,Wind,Product Component,Downstream,233001.15599999993,536953.969,-303952.8130000001,Brazil
2000,BRA,Wind,Raw Material,Upstream,191605.52800000002,354048.80100000004,-162443.27300000002,Brazil
2000,BRA,Wind,Process Equipment,Downstream,15196.377499999999,126813.73449999999,-111617.35699999999,Brazil
2000,BRA,Wind,Process Equipment,Midstream,3115.9085,108273.8595,-105157.951,Brazil
2000,BRA,Wind,Final Product,Final Product,175.2585,91.6725,83.586,Brazil
2001,BRA,Batteries,Product Component,Midstream,104719.08833333333,203861.16199999995,-99142.07366666662,Brazil
2001,BRA,Batteries,Process Equipment,Downstream,85057.70499999986,984480.5333333323,-899422.8283333324,Brazil
2001,BRA,Batteries,Raw Material,Upstream,3824803.4550000005,248626.64400000003,3576176.8110000007,Brazil
2001,BRA,Batteries,Processed Material,Midstream,401976.5930000001,428059.30500000005,-26082.71199999994,Brazil
2001,BRA,Batteries,Process Equipment,Midstream,10686.390000000003,90463.89366666667,-79777.50366666667,Brazil
2001,BRA,Batteries,Final Product,Final Product,3539.3625,28280.255,-24740.8925,Brazil
2001,BRA,Batteries,Product Component,Downstream,659.6136666666666,7129.749,-6470.135333333334,Brazil
2001,BRA,Biofuel,Raw Material,Upstream,264582.196,43087.595,221494.601,Brazil
2001,BRA,Biofuel,Process Equipment,Downstream,454138.2479999999,283931.4299999999,170206.81800000003,Brazil
2001,BRA,Biofuel,Processed Material,Midstream,313307.255,292705.085,20602.169999999984,Brazil
2001,BRA,Biofuel,Process Equipment,Midstream,11761.175000000001,48973.69,-37212.515,Brazil
2001,BRA,Biofuel,Final Product,Final Product,5948.322999999999,2616.3500000000004,3331.972999999999,Brazil
2001,BRA,Electrolyzers,Product Component,Downstream,131262.26599999997,354907.45900000003,-223645.19300000006,Brazil
2001,BRA,Electrolyzers,Processed Material,Midstream,61474.52400000002,286169.578,-224695.05399999995,Brazil
2001,BRA,Electrolyzers,Product Component,Midstream,30693.914,24061.713999999996,6632.200000000004,Brazil
2001,BRA,Electrolyzers,Process Equipment,Downstream,25810.2045,386613.85049999994,-360803.64599999995,Brazil
2001,BRA,Electrolyzers,Process Equipment,Midstream,1754.5035,19552.569499999998,-17798.066,Brazil
2001,BRA,Electrolyzers,Final Product,Final Product,738.8425,1336.2185,-597.376,Brazil
2001,BRA,Electrolyzers,Raw Material,Upstream,0,19330.046,-19330.046,Brazil
2001,BRA,Geothermal,Product Component,Midstream,150532.70633333334,437463.35883333336,-286930.6525,Brazil
2001,BRA,Geothermal,Product Component,Downstream,45287.32900000001,201896.276,-156608.947,Brazil
2001,BRA,Geothermal,Raw Material,Upstream,3788254.0910000005,302793.82,3485460.2710000006,Brazil
2001,BRA,Geothermal,Processed Material,Midstream,285240.5869999999,66804.1925,218436.39449999988,Brazil
2001,BRA,Geothermal,Final Product,Final Product,67608.46799999998,750853.948,-683245.48,Brazil
2001,BRA,Geothermal,Process Equipment,Downstream,75666.76283333334,212897.62933333337,-137230.86650000003,Brazil
2001,BRA,Geothermal,Process Equipment,Midstream,14357.829833333331,98189.67533333335,-83831.84550000001,Brazil
2001,BRA,Heat Pumps,Product Component,Downstream,469928.76499999984,247647.556,222281.20899999983,Brazil
2001,BRA,Heat Pumps,Process Equipment,Downstream,5027.098,57831.666999999994,-52804.568999999996,Brazil
2001,BRA,Heat Pumps,Raw Material,Upstream,111238.09,220939.937,-109701.84700000001,Brazil
2001,BRA,Heat Pumps,Processed Material,Midstream,480751.002,12534.696,468216.306,Brazil
2001,BRA,Heat Pumps,Product Component,Midstream,38452.013999999996,280982.2729999999,-242530.25899999993,Brazil
2001,BRA,Heat Pumps,Process Equipment,Midstream,1841.7720000000002,5693.636999999999,-3851.864999999999,Brazil
2001,BRA,Heat Pumps,Final Product,Final Product,19583.348000000005,36031.575000000004,-16448.227,Brazil
2001,BRA,Magnets,Process Equipment,Downstream,52991.85600000001,494923.7130000001,-441931.8570000001,Brazil
2001,BRA,Magnets,Raw Material,Upstream,125444.044,222376.748,-96932.704,Brazil
2001,BRA,Magnets,Processed Material,Midstream,552919.7309999998,12190.543,540729.1879999998,Brazil
2001,BRA,Magnets,Product Component,Downstream,1333.4425,2452.2715000000003,-1118.8290000000002,Brazil
2001,BRA,Magnets,Final Product,Final Product,1703.1415000000002,5228.133499999999,-3524.991999999999,Brazil
2001,BRA,Nuclear,Raw Material,Upstream,3693382.9420000003,243799.376,3449583.566,Brazil
2001,BRA,Nuclear,Product Component,Downstream,13085.045,52538.52550000001,-39453.48050000001,Brazil
2001,BRA,Nuclear,Processed Material,Midstream,16643.694,18488.083,-1844.3889999999992,Brazil
2001,BRA,Nuclear,Process Equipment,Midstream,9427.971,54938.191000000006,-45510.22000000001,Brazil
2001,BRA,Nuclear,Final Product,Final Product,4705,248.7295,4456.2705,Brazil
2001,BRA,Nuclear,Process Equipment,Downstream,1798.874,14636.980999999998,-12838.106999999998,Brazil
2001,BRA,Nuclear,Processed Material,Upstream,0,8598.152,-8598.152,Brazil
2001,BRA,Solar,Process Equipment,Downstream,42066.342000000026,433601.2359999999,-391534.8939999999,Brazil
2001,BRA,Solar,Processed Material,Midstream,453413.7155000001,223944.925,229468.79050000012,Brazil
2001,BRA,Solar,Raw Material,Upstream,113148.17400000003,221731.223,-108583.04899999997,Brazil
2001,BRA,Solar,Product Component,Downstream,265716.3505,88871.802,176844.5485,Brazil
2001,BRA,Solar,Process Equipment,Midstream,7570.246,37022.724,-29452.478000000003,Brazil
2001,BRA,Solar,Product Component,Midstream,0,547.017,-547.017,Brazil
2001,BRA,Transmission,Process Equipment,Downstream,63657.513,590097.689,-526440.176,Brazil
2001,BRA,Transmission,Raw Material,Upstream,3709044.47,220739.018,3488305.452,Brazil
2001,BRA,Transmission,Processed Material,Midstream,289516.5249999999,37903.501000000004,251613.02399999992,Brazil
2001,BRA,Transmission,Process Equipment,Midstream,24291.804,19995.565000000002,4296.238999999998,Brazil
2001,BRA,Transmission,Final Product,Final Product,19234.505,120426.34699999998,-101191.84199999998,Brazil
2001,BRA,Transmission,Product Component,Downstream,11846.418,61903.47200000001,-50057.05400000001,Brazil
2001,BRA,Wind,Processed Material,Midstream,1375969.9459999998,482726.772,893243.1739999998,Brazil
2001,BRA,Wind,Product Component,Midstream,459572.11599999963,1258955.4930000002,-799383.3770000006,Brazil
2001,BRA,Wind,Product Component,Downstream,297028.08299999987,551353.928,-254325.8450000001,Brazil
2001,BRA,Wind,Raw Material,Upstream,189666.149,293053.024,-103386.87499999997,Brazil
2001,BRA,Wind,Process Equipment,Downstream,13995.944499999996,126241.29900000001,-112245.35450000002,Brazil
2001,BRA,Wind,Process Equipment,Midstream,4550.3355,109399.80999999998,-104849.47449999998,Brazil
2001,BRA,Wind,Final Product,Final Product,3272.5064999999995,0,3272.5064999999995,Brazil
2002,BRA,Batteries,Product Component,Midstream,84972.69866666666,202554.54800000004,-117581.84933333338,Brazil
2002,BRA,Batteries,Process Equipment,Downstream,77150.78433333342,781719.3363333328,-704568.5519999994,Brazil
2002,BRA,Batteries,Raw Material,Upstream,3793653.6470000017,216010.81199999998,3577642.835000002,Brazil
2002,BRA,Batteries,Processed Material,Midstream,360467.44800000015,345701.628,14765.820000000123,Brazil
2002,BRA,Batteries,Process Equipment,Midstream,9136.942666666668,72444.33966666667,-63307.397,Brazil
2002,BRA,Batteries,Final Product,Final Product,882.426,25920.548499999997,-25038.122499999998,Brazil
